2025-07-28 19:37:48.874 [pool-3-thread-17 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 6.6ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:1.834E-4s; , algoInit:3961 μs, astarbi|landmarks-routing:1 ms, path extraction: 57 μs, visited nodes sum: 818
2025-07-28 19:37:48.896 [pool-3-thread-14 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 11.8 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.827E-4s; , algoInit:8076 μs, astarbi|landmarks-routing:2 ms, path extraction: 77 μs, visited nodes sum: 1226
2025-07-28 19:38:50.409 [pool-3-thread-17 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 6.9ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:1.727E-4s; , algoInit:4389 μs, astarbi|landmarks-routing:1 ms, path extraction: 26 μs, visited nodes sum: 818
2025-07-28 19:38:50.430 [pool-3-thread-4 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 11.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.493E-4s; , algoInit:7510 μs, astarbi|landmarks-routing:2 ms, path extraction: 49 μs, visited nodes sum: 1226
2025-07-28 19:38:58.328 [pool-3-thread-21 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 25.5ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:6.647E-4s; , algoInit:19545 μs, astarbi|landmarks-routing:2 ms, path extraction: 141 μs, visited nodes sum: 818
2025-07-28 19:38:58.374 [pool-3-thread-18 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 18.6 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.985E-4s; , algoInit:13838 μs, astarbi|landmarks-routing:3 ms, path extraction: 61 μs, visited nodes sum: 1226
2025-07-28 19:39:03.797 [pool-3-thread-14 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 16.9ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:2.571E-4s; , algoInit:13203 μs, astarbi|landmarks-routing:1 ms, path extraction: 67 μs, visited nodes sum: 818
2025-07-28 19:39:03.808 [pool-3-thread-16 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 11.4 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.719E-4s; , algoInit:7358 μs, astarbi|landmarks-routing:2 ms, path extraction: 70 μs, visited nodes sum: 1226
2025-07-28 19:39:56.051 [pool-3-thread-23 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 6.0ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:1.518E-4s; , algoInit:3428 μs, astarbi|landmarks-routing:1 ms, path extraction: 36 μs, visited nodes sum: 818
2025-07-28 19:39:56.060 [pool-3-thread-12 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 9.1 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:9.35E-5s; , algoInit:5637 μs, astarbi|landmarks-routing:2 ms, path extraction: 44 μs, visited nodes sum: 1226
2025-07-28 19:41:23.446 [pool-3-thread-25 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 6.7ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:1.436E-4s; , algoInit:4250 μs, astarbi|landmarks-routing:1 ms, path extraction: 25 μs, visited nodes sum: 818
2025-07-28 19:41:23.464 [pool-3-thread-23 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 8.5 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:2.038E-4s; , algoInit:5002 μs, astarbi|landmarks-routing:2 ms, path extraction: 49 μs, visited nodes sum: 1226
2025-07-28 19:41:39.636 [pool-3-thread-12 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 15.5ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:3.76E-4s; , algoInit:10586 μs, astarbi|landmarks-routing:2 ms, path extraction: 56 μs, visited nodes sum: 818
2025-07-28 19:41:39.669 [pool-3-thread-14 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 8.9 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.372E-4s; , algoInit:5354 μs, astarbi|landmarks-routing:2 ms, path extraction: 62 μs, visited nodes sum: 1226
2025-07-28 19:41:54.132 [pool-3-thread-23 - GET /route?point=49.33183451563828,-123.08961868286134&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33183451563828,-123.08961868286134, 49.25,-122.97], took: 5.4ms, algo: , profile: truck1, alternatives: 1, distance0: 15924.37513756079, weight0: 916.5109041289497, time0: 15min, points0: 208, debugInfo: idLookup:4.739E-4s; , algoInit:3467 μs, astarbi|landmarks-routing:0 ms, path extraction: 39 μs, visited nodes sum: 188
2025-07-28 19:42:05.377 [pool-3-thread-25 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 16.7ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:3.462E-4s; , algoInit:11519 μs, astarbi|landmarks-routing:3 ms, path extraction: 94 μs, visited nodes sum: 818
2025-07-28 19:42:05.391 [pool-3-thread-4 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 15.3 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:4.758E-4s; , algoInit:9418 μs, astarbi|landmarks-routing:3 ms, path extraction: 123 μs, visited nodes sum: 1226
2025-07-28 19:42:06.928 [pool-3-thread-12 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 11.5 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.215E-4s; , algoInit:7450 μs, astarbi|landmarks-routing:2 ms, path extraction: 78 μs, visited nodes sum: 1226
2025-07-28 19:42:13.015 [pool-3-thread-23 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 10.3 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.565E-4s; , algoInit:6444 μs, astarbi|landmarks-routing:2 ms, path extraction: 70 μs, visited nodes sum: 1226
2025-07-28 19:42:35.871 [pool-3-thread-12 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 22.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:2.344E-4s; , algoInit:11613 μs, astarbi|landmarks-routing:8 ms, path extraction: 129 μs, visited nodes sum: 1226
2025-07-28 19:42:39.914 [pool-3-thread-4 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 9.3 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.669E-4s; , algoInit:4959 μs, astarbi|landmarks-routing:2 ms, path extraction: 84 μs, visited nodes sum: 1226
2025-07-28 19:43:47.404 [pool-3-thread-15 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 8.6ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:2.81E-4s; , algoInit:4707 μs, astarbi|landmarks-routing:2 ms, path extraction: 51 μs, visited nodes sum: 818
2025-07-28 19:43:47.419 [pool-3-thread-25 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 10.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.212E-4s; , algoInit:6665 μs, astarbi|landmarks-routing:2 ms, path extraction: 34 μs, visited nodes sum: 1226
2025-07-28 19:43:58.208 [pool-3-thread-15 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 17.8ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:4.494E-4s; , algoInit:12357 μs, astarbi|landmarks-routing:2 ms, path extraction: 54 μs, visited nodes sum: 818
2025-07-28 19:43:58.233 [pool-3-thread-13 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 10.2 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.189E-4s; , algoInit:6607 μs, astarbi|landmarks-routing:2 ms, path extraction: 55 μs, visited nodes sum: 1226
2025-07-28 19:44:02.048 [pool-3-thread-25 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 7.2 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.357E-4s; , algoInit:3897 μs, astarbi|landmarks-routing:2 ms, path extraction: 38 μs, visited nodes sum: 1226
2025-07-28 19:52:35.280 [pool-3-thread-11 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 9.4ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:1.536E-4s; , algoInit:5940 μs, astarbi|landmarks-routing:2 ms, path extraction: 88 μs, visited nodes sum: 818
2025-07-28 19:52:35.301 [pool-3-thread-27 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 14.3 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.69E-4s; , algoInit:9919 μs, astarbi|landmarks-routing:2 ms, path extraction: 49 μs, visited nodes sum: 1226
2025-07-28 19:52:37.653 [pool-3-thread-11 - GET /route?point=49.321205929038385,-123.07022094726564&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.321205929038385,-123.07022094726564, 49.25,-122.97], took: 7.5ms, algo: , profile: truck1, alternatives: 1, distance0: 14529.247221425509, weight0: 891.9034300432492, time0: 15min, points0: 170, debugInfo: idLookup:2.384E-4s; , algoInit:2907 μs, astarbi|landmarks-routing:3 ms, path extraction: 27 μs, visited nodes sum: 1750
2025-07-28 19:53:41.610 [pool-3-thread-15 - GET /route?point=49.33,-123.03&point=49.25,-122.97&instructions=true&type=json&key=&profile=truck1] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 [49.33,-123.03, 49.25,-122.97], took: 18.7ms, algo: , profile: truck1, alternatives: 1, distance0: 13354.18888089476, weight0: 916.8230766091772, time0: 15min, points0: 200, debugInfo: idLookup:3.168E-4s; , algoInit:12356 μs, astarbi|landmarks-routing:3 ms, path extraction: 106 μs, visited nodes sum: 818
2025-07-28 19:53:41.641 [pool-3-thread-11 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 18.8 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:3.852E-4s; , algoInit:11876 μs, astarbi|landmarks-routing:4 ms, path extraction: 71 μs, visited nodes sum: 1226
2025-07-28 19:56:18.664 [pool-3-thread-28 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 13.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 14463.187880894768, weight0: 1063.2152316589757, time0: 17min, points0: 229, debugInfo: idLookup:1.505E-4s; , algoInit:3261 μs, astarbi|landmarks-routing:8 ms, path extraction: 63 μs, visited nodes sum: 5978
2025-07-28 19:56:18.675 [pool-3-thread-27 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 7.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.077E-4s; , algoInit:3339 μs, astarbi|landmarks-routing:2 ms, path extraction: 67 μs, visited nodes sum: 1226
2025-07-28 19:56:56.350 [pool-3-thread-37 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 12.5 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 14463.187880894768, weight0: 1063.2152316589757, time0: 17min, points0: 229, debugInfo: idLookup:1.44E-4s; , algoInit:2917 μs, astarbi|landmarks-routing:8 ms, path extraction: 60 μs, visited nodes sum: 5978
2025-07-28 19:58:33.739 [pool-3-thread-12 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 6.1 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 6946.963288034898, weight0: 552.0974044095077, time0: 9min, points0: 117, debugInfo: idLookup:1.159E-4s; , algoInit:3345 μs, astarbi|landmarks-routing:1 ms, path extraction: 24 μs, visited nodes sum: 1226
2025-07-28 19:58:33.755 [pool-3-thread-13 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 11.6 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 14463.187880894768, weight0: 1063.2152316589757, time0: 17min, points0: 229, debugInfo: idLookup:1.375E-4s; , algoInit:2946 μs, astarbi|landmarks-routing:7 ms, path extraction: 80 μs, visited nodes sum: 5978
2025-07-28 19:58:39.280 [pool-3-thread-30 - POST /route?ch=false] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0 2, took: 16.0 ms, algo: , profile: truck1, custom_model: distanceInfluence=1.0|headingPenalty=null|speedStatements=[{"if": "true", "limit_to: "80"}]|priorityStatements=[{"if": "max_height < 5", "multiply_by: "0"}]|areas=[], alternatives: 1, distance0: 14463.187880894768, weight0: 1063.2152316589757, time0: 17min, points0: 229, debugInfo: idLookup:3.309E-4s; , algoInit:4691 μs, astarbi|landmarks-routing:9 ms, path extraction: 81 μs, visited nodes sum: 5978
